0,1,2,3
0.0,0.0,0.499999999975,0.499999999975
0.0030731317467492096,0.5369792946403572,0.4599475735591957,0.0
0.0,0.0,0.499999999975,0.499999999975
0.7331346910621868,0.0,0.0,0.2668653088588307
0.2576958253209064,0.45157767984374986,0.22578416381369118,0.0649423309764948
0.499999999975,0.0,0.499999999975,0.0
0.0,0.9999999999,0.0,0.0
0.499999999975,0.0,0.499999999975,0.0
0.0,0.4106902876075096,0.3849959063533688,0.2043138059980526
0.2034975814475662,0.7965024184727835,0.0,0.0
0.0,0.6150439594329019,0.0,0.3849560405055937
0.0,0.0,0.9999999999,0.0
0.4614310631432276,0.0,0.0,0.5385689368029155
0.9999999999,0.0,0.0,0.0
0.0,0.0,0.45202511951385826,0.5479748804313442
0.2829562970438294,0.340796815228556,0.340796815228556,0.03545007246497893
0.0,0.4204175389627461,0.5795824609792958,0.0
0.28032734677813026,0.15901795963757653,0.28032734677813026,0.28032734677813026
0.0,0.4456735826447572,0.4456735826447572,0.10865283466591824
0.25120359636209344,0.3228529587966888,0.10309048601224356,0.3228529587966888
0.07796750716338077,0.9135580656266317,0.0,0.008474427118631752
0.0,0.1414031199472299,0.4292984400049201,0.4292984400049201
0.5614012620810092,0.0,0.43859873786285064,0.0
0.11118742447783533,0.0,0.0,0.8888125754332833
0.507763833786794,0.0,0.0,0.49223616616242954
0.24999999999375,0.24999999999375,0.24999999999375,0.24999999999375
0.0,0.0,0.6073824329793978,0.39261756692183825
0.9999999999,0.0,0.0,0.0
0.3333333333222222,0.3333333333222222,0.0,0.3333333333222222
0.345189370314452,0.6548106296200669,0.0,0.0
0.3333333333222222,0.3333333333222222,0.3333333333222222,0.0
0.23290783992776917,0.7670921599955216,0.0,0.0
0.25,0.25,0.25,0.25
0.0,0.5471432718311642,0.45285672811412153,0.0
0.0,0.499999999975,0.0,0.499999999975
0.3918364600371089,0.0,0.3918364600371089,0.2163270798865985
0.0,0.0,0.499999999975,0.499999999975
0.4702308987718658,0.21115766559441554,0.0,0.31861143558669547
0.284319347053925,0.284319347053925,0.14704195880979318,0.284319347053925
0.0,0.0,0.9999999999,0.0
0.499999999975,0.0,0.499999999975,0.0
0.9999999964493215,0.0,0.0,0.0
0.6076820586274426,0.2624927365768794,0.0,0.12982520473490966
0.5867818464637113,0.0,0.0,0.4132181534776104
0.021159421411595835,0.0,0.0,0.9788405784079465
0.0,0.9999999999,0.0,0.0
0.0,0.0,0.499999999975,0.499999999975
0.6398903442443157,0.0,0.36010965565125624,0.0
0.3333333333222222,0.3333333333222222,0.0,0.3333333333222222
0.0,0.499999999975,0.0,0.499999999975
0.4367631416184511,0.0,0.5632368583252252,0.0
0.4431765871478046,0.04846829542627517,0.0,0.5083551173750848
0.0,0.0,0.0,0.9999999999
0.9999999998330734,0.0,0.0,0.0
0.5353841657632732,0.0,0.0,0.4646158341831884
0.24999999999375,0.24999999999375,0.24999999999375,0.24999999999375
0.6310771769743149,0.0,0.3689228229625774,0.0
0.0,0.9999999999,0.0,0.0
0.7109766969550754,0.0,0.289023302973827,0.0
0.31014176626052387,0.31014176626052387,0.06957470118741421,0.31014176626052387
0.25,0.25,0.25,0.25
0.0,0.9999999999,0.0,0.0
0.09288515800347585,0.0,0.4535574209755842,0.4535574209755842
0.8451968866429519,0.15480311327252844,0.0,0.0
0.10407806455374956,0.4479609677007272,0.4479609677007272,0.0
0.9131996917632289,0.0,0.0,0.08680030814545113
0.33523681210461326,0.3295263757572498,0.0,0.33523681210461326
0.3997876298561129,0.0,0.20042474024779544,0.3997876298561129
0.9999999999,0.0,0.0,0.0
0.9978375943860976,0.0,0.0,0.0021624055141184215
0.325700556257294,0.08390468688094029,0.5123664247648507,0.07802833204567823
0.0,0.0,0.333013208646942,0.6669867912863593
0.25,0.25,0.25,0.25
0.0,0.33329427864342503,0.0,0.6667057212899044
0.34168275293889055,0.19905305760621542,0.0,0.45926418940896757
0.3333333333222222,0.0,0.3333333333222222,0.3333333333222222
0.0,0.11014356444420774,0.0,0.8898564354668066
0.08522520924954986,0.0,0.0,0.9147747906589726
0.0,0.499999999975,0.499999999975,0.0
0.5886132003515061,0.0,0.2592945199044973,0.15209227968513533
0.0,0.04042914428183902,0.0,0.9595708556222039
0.46481705679209084,0.0,0.4749984450095804,0.06018449815082902
0.499999999975,0.0,0.0,0.499999999975
0.0,0.499999999975,0.499999999975,0.0
0.3614637233701961,0.0,0.27707255322346136,0.3614637233701961
0.0,0.4747993698969677,0.0,0.5252006300505122
0.0,0.0,0.9999999998317654,0.0
0.43939812155449137,0.43939812155449137,0.12120375684707735,0.0
0.04903060962807409,0.37512865121552896,0.0,0.575840739098813
0.0,0.499999999975,0.0,0.499999999975
0.9999999999,0.0,0.0,0.0
0.0,0.9999999999,0.0,0.0
0.0,0.9999999999,0.0,0.0
0.9999999999,0.0,0.0,0.0
0.0,0.0,0.499999999975,0.499999999975
0.0,0.0,0.9999999999,0.0
0.0,0.0,0.4053267015375375,0.5946732984029951
0.0,0.499999999975,0.0,0.499999999975
0.19896510218024077,0.3048367545120031,0.3048367545120031,0.1913613887652693
0.005255970902082966,0.3333253591031525,0.32809331085827953,0.3333253591031525
