0,1,2,3
0.40624191208403626,0.9745323638594722,0.9350986556492483,0.9604842765350744
0.9301422320504696,0.6720396822959706,0.1213163836803659,0.5682905629812173
0.8770530463014549,0.921419063843126,0.17957661682762993,0.3904371234808809
0.33663354307682225,0.0337816330548133,0.5203141854609924,0.5062849731648679
0.32111625300069213,0.11787262453068326,0.5464776172526499,0.29777048891934477
0.8549757195246569,0.7153928078644045,0.2112050109751098,0.7629211852308805
0.3015407542582228,0.9621063088798318,0.4372277010160762,0.4958700724156969
0.6087781142209119,0.7729297166111636,0.5885392233704033,0.4649744688903713
0.3095490686432102,0.03547521702304446,0.1708574919357908,0.22096873770949588
0.20503469619563275,0.8284383417991052,0.34740869456581214,0.7282251931256154
0.4150016013826945,0.7254607208028891,0.2003855424490708,0.7552346852300968
0.04856583623620614,0.5213378946416717,0.6830482163989187,0.6242851816037647
0.8580541483713049,0.7638631621056455,0.4717137100108606,0.1363798287054796
0.04658481832830896,0.6454062187872399,0.8485551155645775,0.9631626092060341
0.37787712256846573,0.020196331178713,0.5480350723298211,0.8028235598151825
0.7409264309348499,0.4859373194460993,0.12557461258846525,0.2791934582230873
0.39025720595932745,0.33441991856181175,0.6346788671301685,0.7539172491314009
0.1130571668074325,0.6853660836717607,0.21306849822201712,0.450029564706955
0.9887432353856337,0.27034139465021045,0.13960846914015757,0.15039253989190626
0.598849463064674,0.22885434238591928,0.13919545353882035,0.5511416683489345
0.8531416043921769,0.7368519332916226,0.8785619896932901,0.23751910945292742
0.7840947704316763,0.018921330632293176,0.19663290270544265,0.027309053158381724
0.18832521225432763,0.15961631710260937,0.7690377198677203,0.14424427701755238
0.2055762372291955,0.16547614667134658,0.8361613014492341,0.5750707336392975
0.42939513654317363,0.05460107836998929,0.7204623322342961,0.442856311636052
0.003149584236302183,0.9986708439937253,0.5874314965194353,0.15447997994643403
0.14821293968298077,0.13702756254131798,0.3790392024779521,0.09619576088119908
0.8426072438717801,0.3537371187330596,0.25052420174525947,0.8105551335562153
0.08474383418689313,0.6242490303069356,0.04241575544412357,0.4997209587031264
0.4585249961796406,0.13314486035380546,0.49023851447826605,0.2203823366410813
0.5472175679549739,0.004137514033854539,0.8072498189401855,0.48181665548254926
0.9697249531261135,0.16139714036946973,0.9729703462693123,0.44864538582857316
0.7830056688311662,0.18405051192097133,0.5964323758891233,0.0029982855566087485
0.27591837650269035,0.19368020619476756,0.5850388697267412,0.016360208959391054
0.7705561575922489,0.36344244849413754,0.9389709448004986,0.17648247056596422
0.12803933527906852,0.4777249790969015,0.11026262375639617,0.2167768799215527
0.12617633241953552,0.24899519545080484,0.3761788985979029,0.4880839608475337
0.030475659800209942,0.3950038917733847,0.5762592579279687,0.4196398730540305
0.7396079869111745,0.7649259706092122,0.9587360824845824,0.6811985135152384
