0,1,2,3
0.0,0.0,0.4339782191530731,0.5660217807903247
0.499999999975,0.0,0.499999999975,0.0
0.0,0.0,0.0,0.9999999999
0.3362865444962972,0.18771787282600172,0.13130817683427226,0.3446874058089601
0.0,0.27378529176459043,0.43490565459126834,0.29130905358242937
0.4597669765402549,0.30125559162910087,0.0,0.23897743178466752
0.29117720347992815,0.0,0.35249636165099263,0.35632643483344667
0.0,0.26937848056102703,0.5152895200078743,0.21533199937956968
0.062121786552743516,0.9378782133302497,0.0,0.0
0.5690730239163598,0.4113411986758805,0.0,0.019585777350852446
0.0,0.5857859096256668,0.18165813322101387,0.23255595709474072
0.0,0.0,0.9999999998394815,0.0
0.3333333333222222,0.3333333333222222,0.3333333333222222,0.0
0.25,0.25,0.25,0.25
0.10960694265851012,0.1797197696765285,0.2386150762860936,0.4720582113019131
0.4278217886628028,0.0,0.14435642263161216,0.4278217886628028
0.8615309874278279,0.13846901248601914,0.0,0.0
0.0,0.3718837859226454,0.0,0.6281162140097282
0.0,0.09080124921599986,0.45459937536927014,0.45459937536927014
0.15745483546420816,0.271396480884213,0.571148683594464,0.0
0.0,0.43462934571550144,0.24032772573397834,0.32504292845338767
0.06905277973553592,0.2681927291550443,0.016310308736839762,0.6464441823079355
0.0,0.0,0.0,0.9999999999
0.375783303068799,0.2484333938248236,0.375783303068799,0.0
0.1714543613536179,0.38129518950872093,0.4472504490675286,0.0
0.19865407071729627,0.004185848165011657,0.43390132878864046,0.36325875228566146
0.30664163989519194,0.0,0.6933583600320193,0.0
0.23558052122572515,0.38220973936802694,0.0,0.38220973936802694
0.3150473307133484,0.0,0.29124121269799513,0.3937114565484163
0.28053162381720415,0.33997213294191503,0.0,0.3794962432029311
0.16527148329005206,0.37806757625073484,0.45666094041354693,0.0
0.0,0.0,0.9999999998732659,0.0
0.36740629990319634,0.36740629990319634,0.0,0.26518740015686665
0.499999999975,0.0,0.499999999975,0.0
0.13240272095158181,0.43379863950251923,0.0,0.43379863950251923
0.0,0.3496441861330866,0.3007116276988623,0.3496441861330866
0.06258200490599983,0.0,0.4687089975235646,0.4687089975235646
0.23113278393733824,0.4632543919206772,0.0,0.30561282409565926
0.0,0.9001964984657335,0.0,0.09980350144424688
0.4316407998114417,0.0,0.5683592000674844,0.0
0.0,0.0,0.8084752834557809,0.19152471640846935
0.4979882349250225,0.0,0.0,0.5020117650179495
0.0,0.0,0.9999999997836432,0.0
0.4798433885413568,0.5201566114066275,0.0,0.0
0.227878747181303,0.38606062639004546,0.38606062639004546,0.0
0.8681843990544734,0.0,0.0,0.13181560082467259
0.9999999999,0.0,0.0,0.0
0.2504791850318226,0.7495208148932254,0.0,0.0
0.10048082334247906,0.0,0.44975958830627255,0.44975958830627255
0.0,0.5417951429999976,0.4582048569300078,0.0
0.0,0.9999999999,0.0,0.0
0.0,0.9569993522334864,0.04300064741138983,0.0
0.12315643928431011,0.8768435605314753,0.0,0.0
0.0,0.5033324900030262,0.0,0.4966675098997787
0.2834024380019427,0.2834024380019427,0.14979268596583165,0.2834024380019427
0.25,0.25,0.25,0.25
0.0,0.13625635676649084,0.0290747587201002,0.834668884429942
0.3397717573473199,0.0,0.3397717573473199,0.32045648527138304
0.25,0.25,0.25,0.25
0.1150035052508281,0.14909121687022864,0.36795263892107394,0.36795263892107394
0.0,0.3333333333222222,0.3333333333222222,0.3333333333222222
0.30229961245547715,0.0,0.0,0.6977003874747529
0.5141971333420674,0.0,0.4858028665912067,0.0
0.364510476299285,0.0,0.27097904736497885,0.364510476299285
0.0,0.39973511474985873,0.5021388807133776,0.09812600435858848
0.0,0.47909861448690205,0.29029242127072724,0.23060896417830112
0.0,0.673942750950184,0.0,0.3260572489824218
0.0,0.12373366352402662,0.3109956314622716,0.5652707049571747
0.0,0.0,0.638429398437915,0.3615706014910801
0.0,0.9999999999,0.0,0.0
0.0,0.4351420547248516,0.4351420547248516,0.1297158905067827
0.9999999999,0.0,0.0,0.0
0.0,0.0,0.3883223815625054,0.611677618360151
0.564796579458813,0.4352034204775946,0.0,0.0
0.0,0.0,0.5703220931962071,0.4296779067387581
0.2904580729645734,0.7095419269644725,0.0,0.0
0.015219127472578052,0.4923904362390915,0.0,0.4923904362390915
0.2421155261126202,0.365599746629016,0.365599746629016,0.026684980592787805
0.0,0.2296494386220974,0.0,0.7703505613008675
0.4619497511480967,0.2440370433318901,0.29401320547381826,0.0
0.737583151161742,0.0,0.2624168487380059,0.0
0.6470769440031875,0.35292305593210477,0.0,0.0
0.0,0.8919167009991879,0.10808329891162054,0.0
0.833723484832894,0.0,0.0,0.16627651508373364
0.0,0.9999999997285166,0.0,0.0
0.37899485346743733,0.0,0.5579651935330783,0.06303995294368783
0.0,0.0,0.4768003497926472,0.5231996501550329
0.25,0.25,0.25,0.25
0.0,0.7192566800295741,0.0,0.28074331984648315
0.0,0.0,0.35644108953896075,0.6435589103966834
0.4509191612396676,0.09816167747557274,0.0,0.4509191612396676
0.08769619590540789,0.41916273625689937,0.41916273625689937,0.07397833153887719
0.0,0.30586121319174847,0.0,0.6941387867280538
0.5975095730643158,0.0,0.4024904268759331,0.0
0.3125308060233249,0.06240758189877221,0.3125308060233249,0.3125308060233249
0.1653934920937115,0.0,0.41730325393227913,0.41730325393227913
0.4941903784915788,0.0,0.5058096214578401,0.0
0.0,0.9999999996583211,0.0,0.0
0.4950479475273229,0.0,0.0,0.5049520524221819
0.44699481178664235,0.39563349724604213,0.15737169092261602,0.0
